station_id,latitude,longitude,name,observation_time,temperature,temperature_high,temperature_low,humidity,solar_radiation,solar_radiation_high,rain,rain_inches_last_hour,wind_speed_mph,wind_direction_degrees,wind_gust_speed_mph,wind_gust_direction_degrees,pressure,soil_temp_1,soil_temp_2,soil_temp_3,soil_temp_4,soil_moist_1,soil_moist_2,soil_moist_3,soil_moist_4
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T16:45:00Z,,,,,,32767,0,0,0,,0,,29.535,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T17:00:00Z,47,49,45,74,367,408,6,8229,0,247.5,3,247.5,29.543,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T17:15:00Z,45,45,45,77,320,429,0,0,2,225,6,270,29.526,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T17:30:00Z,45,45,45,79,291,357,0,0,4,202.5,11,225,29.537,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T17:45:00Z,45,45,45,80,267,339,0,0,4,202.5,9,202.5,29.53,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T18:00:00Z,45,46,45,79,285,346,0,0,4,247.5,10,247.5,29.539,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T18:15:00Z,46,46,46,79,309,374,0,0,3,225,8,202.5,30.069,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T18:30:00Z,46,47,46,78,300,362,0,0,3,247.5,10,270,30.067,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T18:45:00Z,47,47,47,79,268,294,0,0,4,225,9,247.5,30.061,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T19:00:00Z,47,47,47,79,206,251,0,0,3,225,9,247.5,30.064,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T19:15:00Z,48,48,47,78,289,392,0,0,4,225,9,202.5,30.065,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T19:30:00Z,48,48,48,79,263,316,0,0,5,225,11,202.5,30.057,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T19:45:00Z,48,49,48,77,271,381,0,0,4,225,8,180,30.056,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T20:00:00Z,49,49,49,77,309,411,0,0,6,202.5,11,180,30.064,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T20:15:00Z,49,49,49,76,273,327,0,0,4,225,10,225,30.063,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T20:30:00Z,50,50,49,76,289,332,0,0,3,202.5,7,202.5,30.061,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T20:45:00Z,50,51,50,74,275,360,0,0,4,225,9,247.5,30.061,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T21:00:00Z,51,51,50,75,139,262,0,0,4,247.5,12,270,30.058,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T21:15:00Z,51,51,50,76,66,91,0,0,2,270,9,292.5,30.063,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T21:30:00Z,51,51,51,75,69,91,0,0,2,270,7,270,30.068,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T21:45:00Z,51,51,51,75,62,90,0,0,5,247.5,12,247.5,30.069,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T22:00:00Z,51,51,51,74,64,90,0,0,2,247.5,8,270,30.072,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T22:15:00Z,51,51,50,75,38,51,0,0,1,270,4,270,30.066,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T22:30:00Z,50,51,50,76,31,39,0,0,1,315,4,315,30.072,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T22:45:00Z,50,50,50,77,75,88,0,0,1,337.5,5,315,30.076,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T23:00:00Z,50,50,50,77,58,74,0,0,1,22.5,3,315,30.076,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T23:15:00Z,50,50,50,77,35,46,0,0,0,315,3,270,30.085,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T23:30:00Z,50,50,50,78,22,26,0,0,1,337.5,2,337.5,30.085,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-26T23:45:00Z,50,50,50,79,11,18,0,0,2,0,4,0,30.084,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T00:00:00Z,50,50,49,80,5,5,0,0,2,0,5,0,30.081,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T00:15:00Z,49,49,49,81,0,0,0,0,1,0,4,0,30.085,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T00:30:00Z,49,49,49,81,0,0,0,0,1,22.5,3,22.5,30.094,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T00:45:00Z,49,49,49,82,0,0,0,0,1,45,4,67.5,30.091,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T01:00:00Z,49,49,49,82,0,0,0,0,1,0,3,67.5,30.095,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T01:15:00Z,49,49,49,82,0,0,0,0,2,22.5,5,22.5,30.1,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T01:30:00Z,49,49,49,83,0,0,0,0,1,22.5,4,22.5,30.098,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T01:45:00Z,48,49,48,83,0,0,0,0,2,22.5,4,22.5,30.089,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T02:00:00Z,48,48,48,85,0,0,0,0,2,45,6,22.5,30.087,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T02:15:00Z,48,48,48,85,0,0,0,0,1,45,4,45,30.098,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T02:30:00Z,48,48,48,86,0,0,0,0,1,22.5,5,45,30.098,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T02:45:00Z,48,48,48,86,0,0,0,0,3,45,6,67.5,30.085,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T03:00:00Z,47,48,47,86,0,0,0,0,2,45,5,67.5,30.097,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T03:15:00Z,47,47,47,86,0,0,0,0,1,90,3,90,30.103,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T03:30:00Z,47,47,47,86,0,0,0,0,1,90,5,67.5,30.11,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T03:45:00Z,47,47,47,87,0,0,0,0,0,90,2,90,30.113,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T04:00:00Z,46,47,46,87,0,0,0,0,1,90,2,90,30.11,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T04:15:00Z,46,46,46,87,0,0,0,0,0,,2,,30.117,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T04:30:00Z,46,46,46,87,0,0,0,0,1,,3,,30.119,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T04:45:00Z,46,46,46,88,0,0,0,0,1,,4,,30.105,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T05:00:00Z,46,46,46,88,0,0,0,0,1,,4,90,30.112,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T05:15:00Z,46,46,46,88,0,0,0,0,1,,3,90,30.113,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T05:30:00Z,46,46,45,89,0,0,0,0,1,,4,,30.108,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T05:45:00Z,45,45,45,89,0,0,0,0,2,90,6,,30.108,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T06:00:00Z,45,46,45,89,0,0,0,0,2,90,6,,30.103,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T06:15:00Z,46,46,45,88,0,0,0,0,2,90,6,,30.103,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T06:30:00Z,46,46,46,88,0,0,0,0,2,90,6,67.5,30.101,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T06:45:00Z,46,46,46,88,0,0,0,0,2,67.5,5,67.5,30.094,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T07:00:00Z,46,46,45,88,0,0,0,0,1,90,4,45,30.09,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T07:15:00Z,45,46,45,88,0,0,0,0,1,,4,,30.091,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T07:30:00Z,45,45,45,89,0,0,0,0,1,90,4,,30.089,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T07:45:00Z,45,45,45,89,0,0,0,0,1,,3,,30.089,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T08:00:00Z,45,45,45,89,0,0,0,0,1,67.5,3,90,30.082,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T08:15:00Z,45,45,45,90,0,0,0,0,2,67.5,5,45,30.083,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T08:30:00Z,45,45,44,90,0,0,0,0,1,67.5,4,67.5,30.079,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T08:45:00Z,44,45,44,90,0,0,0,0,2,67.5,4,45,30.076,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T09:00:00Z,44,44,44,90,0,0,0,0,3,67.5,8,67.5,30.065,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T09:15:00Z,44,44,44,90,0,0,0,0,2,67.5,6,67.5,30.063,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T09:30:00Z,44,44,44,90,0,0,0,0,2,90,6,,30.056,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T09:45:00Z,44,44,44,91,0,0,0,0,2,,4,,30.063,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T10:00:00Z,44,44,44,91,0,0,0,0,1,,3,,30.06,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T10:15:00Z,44,44,44,91,0,0,0,0,1,,4,,30.068,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T10:30:00Z,44,44,43,91,0,0,0,0,1,,6,,30.065,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T10:45:00Z,44,44,43,90,0,0,0,0,2,90,4,,30.059,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T11:00:00Z,44,44,44,90,0,0,0,0,2,,6,,30.06,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T11:15:00Z,44,44,44,90,0,0,0,0,2,90,4,90,30.056,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T11:30:00Z,44,44,44,89,0,0,0,0,2,90,6,,30.053,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T11:45:00Z,44,44,44,89,2,7,0,0,2,90,4,90,30.049,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T12:00:00Z,44,44,44,88,14,25,0,0,3,90,6,90,30.043,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T12:15:00Z,44,45,44,88,34,40,0,0,3,90,6,,30.044,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T12:30:00Z,45,45,44,87,49,54,0,0,3,90,7,,30.048,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T12:45:00Z,45,45,44,86,56,88,0,0,2,,6,90,30.047,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T13:00:00Z,45,46,45,85,111,183,0,0,3,90,8,90,30.045,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T13:15:00Z,47,48,46,82,220,246,0,0,4,90,9,,30.041,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T13:30:00Z,48,49,48,80,261,274,0,0,3,90,8,,30.039,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T13:45:00Z,50,50,49,78,261,274,0,0,4,,10,90,30.029,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T14:00:00Z,51,52,50,74,293,320,0,0,5,,13,135,30.032,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T14:15:00Z,52,53,52,73,334,364,0,0,7,,16,157.5,30.026,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T14:30:00Z,53,53,53,73,437,510,0,0,6,,13,,30.012,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T14:45:00Z,54,54,53,73,558,587,0,0,6,,12,,29.998,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T15:00:00Z,55,55,54,72,609,629,0,0,7,,17,,29.986,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T15:15:00Z,56,56,55,71,651,671,0,0,6,,14,90,29.979,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T15:30:00Z,56,57,56,71,692,708,0,0,6,157.5,16,180,29.99,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T15:45:00Z,57,58,57,71,735,752,0,0,6,,12,90,29.982,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T16:00:00Z,58,59,58,69,760,773,0,0,6,,16,157.5,29.973,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T16:15:00Z,59,60,59,68,788,798,0,0,7,157.5,16,157.5,29.968,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T16:30:00Z,60,61,60,67,819,830,0,0,9,157.5,22,157.5,29.95,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T16:45:00Z,61,61,61,67,838,849,0,0,11,157.5,26,180,29.946,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T17:00:00Z,62,62,61,65,862,870,0,0,10,157.5,21,157.5,29.943,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T17:15:00Z,63,63,62,62,875,881,0,0,9,157.5,17,157.5,29.943,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T17:30:00Z,64,65,63,58,888,893,0,0,9,180,22,157.5,29.939,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T17:45:00Z,65,66,65,56,895,898,0,0,9,157.5,19,157.5,29.919,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T18:00:00Z,66,67,66,55,896,898,0,0,10,180,20,157.5,29.918,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T18:15:00Z,67,68,67,53,893,895,0,0,11,157.5,19,157.5,29.912,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T18:30:00Z,68,68,68,52,887,891,0,0,12,180,19,157.5,29.906,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T18:45:00Z,69,69,68,49,877,884,0,0,10,202.5,18,225,29.897,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T19:00:00Z,70,70,69,46,863,870,0,0,11,180,20,157.5,29.875,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T19:15:00Z,70,71,70,46,835,856,0,0,10,180,24,180,29.871,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T19:30:00Z,71,71,70,46,805,837,0,0,12,180,23,180,29.835,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T19:45:00Z,71,71,70,45,737,779,0,0,11,180,19,157.5,29.839,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T20:00:00Z,71,72,71,44,741,819,0,0,10,202.5,21,180,29.861,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T20:15:00Z,72,72,72,44,713,773,0,0,11,202.5,21,157.5,29.842,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T20:30:00Z,72,73,72,44,721,756,0,0,10,202.5,19,180,29.846,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T20:45:00Z,73,73,72,44,654,703,0,0,9,202.5,17,180,29.823,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T21:00:00Z,73,73,72,43,618,640,0,0,9,202.5,19,225,29.824,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T21:15:00Z,74,74,73,42,561,594,0,0,7,225,16,270,29.815,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T21:30:00Z,73,74,73,41,505,550,0,0,10,202.5,18,225,29.801,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T21:45:00Z,73,74,73,41,472,506,0,0,8,225,18,225,29.819,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T22:00:00Z,74,74,73,41,425,469,0,0,9,202.5,17,225,29.802,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T22:15:00Z,74,74,73,41,376,422,0,0,10,202.5,18,225,29.795,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T22:30:00Z,73,73,73,43,221,332,0,0,7,202.5,15,157.5,29.785,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T22:45:00Z,73,73,73,44,161,288,0,0,7,202.5,14,202.5,29.779,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T23:00:00Z,73,73,72,45,118,241,0,0,7,180,15,157.5,29.768,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T23:15:00Z,72,72,72,46,52,100,0,0,5,180,12,180,29.775,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T23:30:00Z,72,72,71,47,36,54,0,0,4,202.5,11,225,29.776,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-27T23:45:00Z,71,71,71,49,16,26,0,0,5,202.5,12,225,29.79,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T00:00:00Z,70,71,68,61,1,7,0,0,4,225,18,315,29.772,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T00:15:00Z,64,67,62,69,0,0,0,0,9,337.5,19,337.5,29.778,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T00:30:00Z,60,62,59,73,0,0,0,0,11,337.5,20,292.5,29.802,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T00:45:00Z,59,59,59,73,0,0,0,0,6,337.5,17,292.5,29.807,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T01:00:00Z,59,59,58,74,0,0,1,0,6,292.5,16,0,29.816,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T01:15:00Z,58,58,57,77,0,0,0,0,9,337.5,18,315,29.808,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T01:30:00Z,57,58,56,82,0,0,2,13,6,337.5,15,22.5,29.798,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T01:45:00Z,56,56,55,85,0,0,2,13,5,315,10,337.5,29.776,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T02:00:00Z,55,55,55,86,0,0,0,0,4,337.5,9,337.5,29.763,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T02:15:00Z,55,55,55,87,0,0,0,0,2,337.5,7,22.5,29.765,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T02:30:00Z,55,55,55,85,0,0,0,0,3,337.5,8,337.5,29.767,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T02:45:00Z,55,55,55,85,0,0,1,0,2,0,6,0,29.775,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T03:00:00Z,55,55,55,85,0,0,1,5,3,270,9,270,29.789,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T03:15:00Z,55,55,55,88,0,0,4,17,4,337.5,12,315,29.781,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T03:30:00Z,54,55,54,88,0,0,2,25,1,0,3,292.5,29.768,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T03:45:00Z,54,54,54,88,0,0,0,0,0,,0,,29.765,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T04:00:00Z,54,54,54,90,0,0,0,0,0,67.5,2,67.5,29.756,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T04:15:00Z,54,54,54,90,0,0,1,0,1,,4,,29.747,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T04:30:00Z,54,54,54,91,0,0,0,0,2,90,4,,29.738,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T04:45:00Z,54,54,54,91,0,0,0,0,1,,3,,29.732,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T05:00:00Z,54,54,54,92,0,0,5,34,1,225,3,225,29.734,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T05:15:00Z,54,54,54,93,0,0,2,15,0,180,2,180,29.733,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T05:30:00Z,54,54,54,93,0,0,1,8,0,225,4,202.5,29.738,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T05:45:00Z,54,54,54,93,0,0,1,5,1,202.5,4,157.5,29.739,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T06:00:00Z,54,54,54,93,0,0,1,4,1,180,5,180,29.727,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T06:15:00Z,53,54,53,94,0,0,1,0,0,225,3,202.5,29.718,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T06:30:00Z,53,53,53,93,0,0,0,0,2,225,9,202.5,29.719,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T06:45:00Z,53,54,53,91,0,0,0,0,7,270,17,270,29.721,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T07:00:00Z,53,54,53,81,0,0,0,0,9,292.5,20,292.5,29.694,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T07:15:00Z,53,53,52,82,0,0,0,0,8,292.5,17,270,29.674,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T07:30:00Z,52,52,52,83,0,0,0,0,5,270,11,292.5,29.676,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T07:45:00Z,52,52,52,83,0,0,0,0,5,270,12,270,29.684,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T08:00:00Z,52,52,51,84,0,0,0,0,7,270,14,270,29.687,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T08:15:00Z,51,52,51,85,0,0,0,0,9,270,21,270,29.685,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T08:30:00Z,50,51,50,82,0,0,0,0,10,270,19,270,29.665,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T08:45:00Z,49,50,49,80,0,0,0,0,11,270,27,292.5,29.649,,,,,,,,
182,40.41309,-86.87257,WHIN081E-TIPP009 Columbian Park,2021-03-28T09:00:00Z,48,49,48,80,0,0,0,0,11,292.5,26,315,29.629,,,,,,,,
